ChronologicalIndex,DrawID,PreviousDrawID,EligibleTarget,Phase,OutcomeAccess
10977,42761,42760,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10978,42762,42761,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10979,42763,42762,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10980,42764,42763,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10981,42765,42764,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10982,42766,42765,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10983,42767,42766,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10984,42768,42767,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10985,42769,42768,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10986,42770,42769,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10987,42771,42770,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10988,42772,42771,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10989,42773,42772,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10990,42775,42773,False,ineligible_nonconsecutive,ALLOWED
10991,42776,42775,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10992,42777,42776,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10993,42778,42777,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10994,42779,42778,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10995,42780,42779,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10996,42781,42780,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10997,42782,42781,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10998,42783,42782,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
10999,42784,42783,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11000,42785,42784,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11001,42787,42785,False,ineligible_nonconsecutive,ALLOWED
11002,42788,42787,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11003,42789,42788,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11004,42790,42789,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11005,42791,42790,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11006,42792,42791,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11007,42793,42792,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11008,42794,42793,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11009,42795,42794,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11010,42796,42795,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11011,42797,42796,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11012,42799,42797,False,ineligible_nonconsecutive,ALLOWED
11013,42800,42799,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11014,42801,42800,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11015,42802,42801,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11016,42803,42802,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11017,42804,42803,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11018,42805,42804,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11019,42806,42805,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11020,42807,42806,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11021,42808,42807,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11022,42809,42808,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11023,42811,42809,False,ineligible_nonconsecutive,ALLOWED
11024,42812,42811,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11025,42813,42812,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11026,42814,42813,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11027,42815,42814,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11028,42816,42815,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11029,42817,42816,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11030,42818,42817,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11031,42819,42818,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11032,42820,42819,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11033,42821,42820,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11034,42823,42821,False,ineligible_nonconsecutive,ALLOWED
11035,42824,42823,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11036,42825,42824,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11037,42826,42825,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11038,42827,42826,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11039,42828,42827,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11040,42829,42828,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11041,42830,42829,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11042,42831,42830,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11043,42832,42831,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11044,42833,42832,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11045,42835,42833,False,ineligible_nonconsecutive,ALLOWED
11046,42836,42835,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11047,42837,42836,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11048,42838,42837,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11049,42839,42838,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11050,42840,42839,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11051,42841,42840,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11052,42842,42841,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11053,42843,42842,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11054,42844,42843,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11055,42845,42844,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11056,42847,42845,False,ineligible_nonconsecutive,ALLOWED
11057,42848,42847,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11058,42849,42848,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11059,42850,42849,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11060,42851,42850,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11061,42852,42851,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11062,42853,42852,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11063,42854,42853,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11064,42855,42854,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11065,42856,42855,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11066,42857,42856,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11067,42859,42857,False,ineligible_nonconsecutive,ALLOWED
11068,42860,42859,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11069,42861,42860,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11070,42862,42861,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11071,42863,42862,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11072,42864,42863,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11073,42865,42864,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11074,42866,42865,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11075,42867,42866,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11076,42868,42867,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11077,42869,42868,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11078,42871,42869,False,ineligible_nonconsecutive,ALLOWED
11079,42872,42871,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11080,42873,42872,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11081,42874,42873,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11082,42875,42874,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11083,42876,42875,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11084,42877,42876,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11085,42878,42877,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11086,42879,42878,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11087,42880,42879,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11088,42881,42880,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11089,42883,42881,False,ineligible_nonconsecutive,ALLOWED
11090,42884,42883,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11091,42885,42884,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11092,42886,42885,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11093,42887,42886,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11094,42888,42887,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11095,42889,42888,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11096,42890,42889,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11097,42891,42890,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11098,42892,42891,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11099,42893,42892,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11100,42895,42893,False,ineligible_nonconsecutive,ALLOWED
11101,42896,42895,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11102,42897,42896,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11103,42898,42897,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11104,42899,42898,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11105,42900,42899,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11106,42901,42900,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11107,42902,42901,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11108,42903,42902,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11109,42904,42903,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11110,42905,42904,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11111,42907,42905,False,ineligible_nonconsecutive,ALLOWED
11112,42908,42907,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11113,42909,42908,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11114,42910,42909,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11115,42911,42910,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11116,42912,42911,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11117,42913,42912,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11118,42914,42913,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11119,42915,42914,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11120,42916,42915,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11121,42917,42916,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11122,42919,42917,False,ineligible_nonconsecutive,ALLOWED
11123,42920,42919,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11124,42921,42920,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11125,42922,42921,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11126,42923,42922,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11127,42924,42923,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11128,42925,42924,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11129,42926,42925,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11130,42927,42926,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11131,42928,42927,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11132,42929,42928,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11133,42931,42929,False,ineligible_nonconsecutive,ALLOWED
11134,42932,42931,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11135,42933,42932,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11136,42934,42933,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11137,42935,42934,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11138,42936,42935,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11139,42937,42936,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11140,42938,42937,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11141,42939,42938,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11142,42940,42939,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11143,42941,42940,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11144,42943,42941,False,ineligible_nonconsecutive,ALLOWED
11145,42944,42943,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11146,42945,42944,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11147,42946,42945,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11148,42947,42946,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11149,42948,42947,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11150,42949,42948,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11151,42950,42949,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11152,42951,42950,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11153,42952,42951,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11154,42953,42952,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11155,42955,42953,False,ineligible_nonconsecutive,ALLOWED
11156,42956,42955,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11157,42957,42956,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11158,42958,42957,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11159,42959,42958,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11160,42960,42959,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11161,42961,42960,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11162,42962,42961,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11163,42963,42962,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11164,42964,42963,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11165,42965,42964,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11166,42966,42965,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11167,42967,42966,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11168,42968,42967,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11169,42969,42968,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11170,42970,42969,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11171,42971,42970,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11172,42972,42971,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11173,42973,42972,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11174,42974,42973,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11175,42975,42974,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11176,42976,42975,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11177,42977,42976,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11178,42978,42977,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11179,42979,42978,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11180,42980,42979,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11181,42981,42980,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11182,42982,42981,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11183,42983,42982,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11184,42984,42983,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11185,42985,42984,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11186,42986,42985,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11187,42987,42986,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11188,42988,42987,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11189,42989,42988,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11190,42990,42989,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11191,42992,42990,False,ineligible_nonconsecutive,ALLOWED
11192,42993,42992,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11193,42994,42993,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11194,42995,42994,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11195,42996,42995,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11196,42997,42996,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11197,42998,42997,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11198,42999,42998,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11199,43000,42999,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11200,43001,43000,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11201,43002,43001,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11202,43003,43002,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11203,43004,43003,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11204,43005,43004,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11205,43006,43005,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11206,43007,43006,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11207,43008,43007,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11208,43009,43008,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11209,43010,43009,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11210,43011,43010,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11211,43012,43011,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11212,43013,43012,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11213,43014,43013,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11214,43015,43014,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11215,43016,43015,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11216,43017,43016,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11217,43018,43017,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11218,43019,43018,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11219,43020,43019,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11220,43021,43020,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11221,43022,43021,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11222,43023,43022,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11223,43024,43023,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11224,43025,43024,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11225,43026,43025,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11226,43028,43026,False,ineligible_nonconsecutive,ALLOWED
11227,43029,43028,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11228,43030,43029,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11229,43031,43030,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11230,43032,43031,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11231,43033,43032,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11232,43034,43033,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11233,43035,43034,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11234,43036,43035,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11235,43037,43036,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11236,43038,43037,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11237,43040,43038,False,ineligible_nonconsecutive,ALLOWED
11238,43041,43040,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11239,43042,43041,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11240,43043,43042,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
11241,43044,43043,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
